Cluster	Motif 1	Motif 2	Number of genes in cluster with both motifs	Total number of genes with both motifs	Number of genes in cluster	Raw p-value	Adjusted p-value (BH)	Adjusted p-value (Bonf)	Adjusted p-value (Global Bonf)	Genes
Meso	M_064	M_123	12	694	154	0.000756006	0.0309962	0.116425	1	AT4G01136;AT4G01159;AT4G01172;AT4G01180;AT4G01207;AT4G01218;AT4G01249;AT4G01252;AT4G01314;AT4G01376;AT4G01403;AT4G01419;
Meso	M_064	M_124	2	553	154	0.83349	0.83349	1	1	AT4G01109;AT4G01136;
Meso	M_064	M_125	2	750	154	0.934085	0.934085	1	1	AT4G01067;AT4G01159;
Meso	M_064	M_126	7	687	154	0.105627	0.752315	1	1	AT4G01207;AT4G01218;AT4G01249;AT4G01252;AT4G01314;AT4G01403;AT4G01432;
Meso	M_064	M_127	5	750	154	0.44015	0.752315	1	1	AT4G01067;AT4G01108;AT4G01361;AT4G01489;AT4G01537;
Meso	M_064	M_128	8	831	154	0.111145	0.752315	1	1	AT4G01067;AT4G01108;AT4G01109;AT4G01136;AT4G01159;AT4G01376;AT4G01403;AT4G01432;
Meso	M_064	M_129	11	700	154	0.00264163	0.0845323	0.406812	1	AT4G01067;AT4G01108;AT4G01159;AT4G01180;AT4G01197;AT4G01285;AT4G01314;AT4G01352;AT4G01376;AT4G01419;AT4G01507;
Meso	M_064	M_130	2	869	154	0.963384	0.963384	1	1	AT4G01207;AT4G01489;
Meso	M_064	M_131	4	736	154	0.620928	0.752315	1	1	AT4G01136;AT4G01197;AT4G01285;AT4G01378;
Meso	M_064	M_132	1	743	154	0.987507	0.987507	1	1	AT4G01067;
Meso	M_064	M_133	3	682	154	0.759827	0.759827	1	1	AT4G01197;AT4G01207;AT4G01249;
Meso	M_064	M_134	3	571	154	0.646388	0.752315	1	1	AT4G01159;AT4G01172;AT4G01252;
Meso	M_064	M_135	9	699	154	0.0210212	0.37957	1	1	AT4G01067;AT4G01136;AT4G01159;AT4G01207;AT4G01252;AT4G01314;AT4G01376;AT4G01419;AT4G01475;
Meso	M_064	M_136	5	567	154	0.233389	0.752315	1	1	AT4G01109;AT4G01172;AT4G01180;AT4G01197;AT4G01475;
Meso	M_064	M_137	3	637	154	0.717821	0.752315	1	1	AT4G01108;AT4G01180;AT4G01361;
Meso	M_064	M_138	5	678	154	0.357537	0.752315	1	1	AT4G01109;AT4G01136;AT4G01159;AT4G01249;AT4G01376;
Meso	M_064	M_139	3	715	154	0.787335	0.787335	1	1	AT4G01067;AT4G01109;AT4G01403;
Meso	M_064	M_140	3	699	154	0.774336	0.774336	1	1	AT4G01249;AT4G01361;AT4G01507;
Meso	M_064	M_141	2	810	154	0.950883	0.950883	1	1	AT4G01285;AT4G01378;
Meso	M_064	M_142	6	775	154	0.294462	0.752315	1	1	AT4G01067;AT4G01172;AT4G01207;AT4G01218;AT4G01249;AT4G01437;
Meso	M_064	M_143	7	717	154	0.124281	0.752315	1	1	AT4G01109;AT4G01172;AT4G01361;AT4G01376;AT4G01378;AT4G01419;AT4G01432;
Meso	M_064	M_144	3	806	154	0.849995	0.849995	1	1	AT4G01172;AT4G01218;AT4G01432;
Meso	M_064	M_145	7	662	154	0.0913344	0.752315	1	1	AT4G01067;AT4G01109;AT4G01172;AT4G01197;AT4G01218;AT4G01376;AT4G01537;
Meso	M_065	M_066	1	485	154	0.94196	0.94196	1	1	AT4G01067;
Meso	M_065	M_067	6	649	154	0.176265	0.752315	1	1	AT4G01067;AT4G01073;AT4G01235;AT4G01295;AT4G01365;AT4G01426;
Meso	M_065	M_068	5	688	154	0.369043	0.752315	1	1	AT4G01083;AT4G01178;AT4G01218;AT4G01375;AT4G01513;
Meso	M_065	M_069	2	760	154	0.937217	0.937217	1	1	AT4G01285;AT4G01295;
Meso	M_065	M_070	12	1078	154	0.0233572	0.409335	1	1	AT4G01037;AT4G01055;AT4G01083;AT4G01140;AT4G01193;AT4G01218;AT4G01239;AT4G01285;AT4G01326;AT4G01375;AT4G01387;AT4G01426;
Meso	M_065	M_071	0	233	154	1	1	1	1	
Meso	M_065	M_072	4	695	154	0.575603	0.752315	1	1	AT4G01037;AT4G01178;AT4G01244;AT4G01375;
Meso	M_065	M_073	1	361	154	0.879222	0.879222	1	1	AT4G01387;
Meso	M_065	M_074	1	522	154	0.953391	0.953391	1	1	AT4G01244;
Meso	M_065	M_075	1	592	154	0.969247	0.969247	1	1	AT4G01513;
Meso	M_065	M_076	1	618	154	0.973656	0.973656	1	1	AT4G01375;
Meso	M_065	M_077	1	609	154	0.972206	0.972206	1	1	AT4G01517;
Meso	M_065	M_078	1	937	154	0.996104	0.996104	1	1	AT4G01268;
Meso	M_065	M_079	1	645	154	0.97757	0.97757	1	1	AT4G01325;
Meso	M_065	M_080	10	1673	154	0.50734	0.752315	1	1	AT4G01037;AT4G01055;AT4G01083;AT4G01103;AT4G01235;AT4G01239;AT4G01249;AT4G01326;AT4G01468;AT4G01513;
Meso	M_065	M_081	2	821	154	0.953485	0.953485	1	1	AT4G01191;AT4G01201;
Meso	M_065	M_082	2	720	154	0.923783	0.923783	1	1	AT4G01067;AT4G01365;
Meso	M_065	M_083	5	683	154	0.363289	0.752315	1	1	AT4G01325;AT4G01326;AT4G01426;AT4G01468;AT4G01513;
Meso	M_065	M_084	1	808	154	0.991537	0.991537	1	1	AT4G01285;
Meso	M_065	M_085	0	632	154	1	1	1	1	
Meso	M_065	M_086	0	630	154	1	1	1	1	
Meso	M_065	M_087	6	717	154	0.237659	0.752315	1	1	AT4G01083;AT4G01201;AT4G01218;AT4G01235;AT4G01387;AT4G01513;
Meso	M_065	M_088	0	364	154	1	1	1	1	
Meso	M_065	M_089	3	807	154	0.850585	0.850585	1	1	AT4G01193;AT4G01210;AT4G01218;
Meso	M_065	M_090	3	666	154	0.745498	0.752315	1	1	AT4G01201;AT4G01249;AT4G01391;
Meso	M_065	M_091	1	364	154	0.881339	0.881339	1	1	AT4G01391;
Meso	M_065	M_092	6	906	154	0.429308	0.752315	1	1	AT4G01067;AT4G01103;AT4G01210;AT4G01260;AT4G01285;AT4G01391;
Meso	M_065	M_093	1	389	154	0.89761	0.89761	1	1	AT4G01326;
Meso	M_065	M_094	3	508	154	0.56724	0.752315	1	1	AT4G01073;AT4G01105;AT4G01391;
Meso	M_065	M_095	4	530	154	0.369373	0.752315	1	1	AT4G01239;AT4G01244;AT4G01295;AT4G01391;
Meso	M_065	M_096	3	778	154	0.832651	0.832651	1	1	AT4G01067;AT4G01210;AT4G01426;
Meso	M_065	M_097	7	644	154	0.0817664	0.752315	1	1	AT4G01103;AT4G01260;AT4G01268;AT4G01295;AT4G01365;AT4G01375;AT4G01387;
Meso	M_065	M_098	6	764	154	0.283455	0.752315	1	1	AT4G01067;AT4G01073;AT4G01218;AT4G01235;AT4G01295;AT4G01375;
Meso	M_065	M_099	3	672	154	0.750949	0.752315	1	1	AT4G01285;AT4G01365;AT4G01375;
Meso	M_065	M_100	2	682	154	0.908568	0.908568	1	1	AT4G01037;AT4G01238;
Meso	M_065	M_101	1	763	154	0.988917	0.988917	1	1	AT4G01426;
Meso	M_065	M_102	2	698	154	0.91529	0.91529	1	1	AT4G01067;AT4G01260;
Meso	M_065	M_103	3	556	154	0.6285	0.752315	1	1	AT4G01037;AT4G01067;AT4G01295;
Meso	M_065	M_104	0	694	154	1	1	1	1	
Meso	M_065	M_105	5	732	154	0.419613	0.752315	1	1	AT4G01067;AT4G01218;AT4G01244;AT4G01365;AT4G01426;
Meso	M_065	M_106	4	693	154	0.573316	0.752315	1	1	AT4G01210;AT4G01426;AT4G01468;AT4G01513;
Meso	M_065	M_107	3	676	154	0.754531	0.754531	1	1	AT4G01061;AT4G01387;AT4G01517;
Meso	M_065	M_108	5	627	154	0.299339	0.752315	1	1	AT4G01178;AT4G01201;AT4G01295;AT4G01387;AT4G01517;
Meso	M_065	M_109	5	848	154	0.547991	0.752315	1	1	AT4G01037;AT4G01178;AT4G01268;AT4G01295;AT4G01513;
Meso	M_065	M_110	6	742	154	0.261744	0.752315	1	1	AT4G01073;AT4G01140;AT4G01178;AT4G01391;AT4G01425;AT4G01426;
Meso	M_065	M_111	5	727	154	0.413886	0.752315	1	1	AT4G01191;AT4G01239;AT4G01260;AT4G01285;AT4G01325;
Meso	M_065	M_112	6	602	154	0.138291	0.752315	1	1	AT4G01067;AT4G01103;AT4G01239;AT4G01325;AT4G01391;AT4G01513;
Meso	M_065	M_113	2	599	154	0.865057	0.865057	1	1	AT4G01325;AT4G01365;
Meso	M_065	M_114	6	754	154	0.273533	0.752315	1	1	AT4G01073;AT4G01178;AT4G01201;AT4G01239;AT4G01513;AT4G01517;
Meso	M_065	M_115	4	688	154	0.56757	0.752315	1	1	AT4G01073;AT4G01235;AT4G01391;AT4G01425;
Meso	M_065	M_116	5	749	154	0.439012	0.752315	1	1	AT4G01061;AT4G01244;AT4G01325;AT4G01365;AT4G01375;
Meso	M_065	M_117	6	532	154	0.0900517	0.752315	1	1	AT4G01037;AT4G01067;AT4G01239;AT4G01365;AT4G01391;AT4G01517;
Meso	M_065	M_118	3	569	154	0.644038	0.752315	1	1	AT4G01244;AT4G01268;AT4G01391;
Meso	M_065	M_119	3	650	154	0.730503	0.752315	1	1	AT4G01073;AT4G01425;AT4G01517;
Meso	M_065	M_120	2	630	154	0.883151	0.883151	1	1	AT4G01268;AT4G01375;
Meso	M_065	M_121	4	744	154	0.629415	0.752315	1	1	AT4G01103;AT4G01218;AT4G01235;AT4G01375;
Meso	M_065	M_122	4	687	154	0.566416	0.752315	1	1	AT4G01218;AT4G01235;AT4G01238;AT4G01517;
Meso	M_065	M_123	17	1255	154	0.0010125	0.0394875	0.155925	1	AT4G01037;AT4G01073;AT4G01103;AT4G01105;AT4G01140;AT4G01218;AT4G01244;AT4G01260;AT4G01265;AT4G01268;AT4G01279;AT4G01295;AT4G01325;AT4G01326;AT4G01387;AT4G01426;AT4G01468;
Meso	M_065	M_124	0	456	154	1	1	1	1	
Meso	M_065	M_125	9	804	154	0.0450872	0.611221	1	1	AT4G01067;AT4G01073;AT4G01140;AT4G01268;AT4G01279;AT4G01365;AT4G01375;AT4G01387;AT4G01391;
Meso	M_065	M_126	13	876	154	0.00182676	0.0639367	0.281322	1	AT4G01037;AT4G01061;AT4G01073;AT4G01083;AT4G01105;AT4G01191;AT4G01244;AT4G01279;AT4G01365;AT4G01375;AT4G01387;AT4G01426;AT4G01468;
Meso	M_065	M_127	5	836	154	0.535267	0.752315	1	1	AT4G01067;AT4G01073;AT4G01103;AT4G01210;AT4G01268;
Meso	M_065	M_128	3	599	154	0.678141	0.752315	1	1	AT4G01037;AT4G01067;AT4G01260;
Meso	M_065	M_129	23	903	154	2.63708e-09	1.24998e-06	4.0611e-07	0.000110124	AT4G01037;AT4G01073;AT4G01105;AT4G01106;AT4G01140;AT4G01178;AT4G01191;AT4G01193;AT4G01201;AT4G01218;AT4G01238;AT4G01239;AT4G01244;AT4G01268;AT4G01285;AT4G01295;AT4G01325;AT4G01326;AT4G01365;AT4G01387;AT4G01425;AT4G01468;AT4G01513;
Meso	M_065	M_130	2	834	154	0.956392	0.956392	1	1	AT4G01375;AT4G01517;
Meso	M_065	M_131	1	453	154	0.929853	0.929853	1	1	AT4G01426;
Meso	M_065	M_132	4	718	154	0.6014	0.752315	1	1	AT4G01037;AT4G01067;AT4G01285;AT4G01391;
Meso	M_065	M_133	5	782	154	0.476227	0.752315	1	1	AT4G01083;AT4G01244;AT4G01326;AT4G01426;AT4G01468;
Meso	M_065	M_134	10	782	154	0.0160487	0.320975	1	1	AT4G01055;AT4G01083;AT4G01191;AT4G01193;AT4G01238;AT4G01260;AT4G01325;AT4G01326;AT4G01365;AT4G01468;
Meso	M_065	M_135	5	745	154	0.434459	0.752315	1	1	AT4G01037;AT4G01067;AT4G01265;AT4G01325;AT4G01387;
Meso	M_065	M_136	17	985	154	6.10918e-05	0.00419019	0.00940814	1	AT4G01061;AT4G01073;AT4G01105;AT4G01106;AT4G01140;AT4G01178;AT4G01191;AT4G01201;AT4G01238;AT4G01239;AT4G01268;AT4G01279;AT4G01325;AT4G01326;AT4G01425;AT4G01468;AT4G01517;
Meso	M_065	M_137	2	630	154	0.883151	0.883151	1	1	AT4G01285;AT4G01391;
Meso	M_065	M_138	2	527	154	0.812851	0.812851	1	1	AT4G01268;AT4G01426;
Meso	M_065	M_139	2	726	154	0.925957	0.925957	1	1	AT4G01067;AT4G01391;
Meso	M_065	M_140	5	705	154	0.388613	0.752315	1	1	AT4G01073;AT4G01249;AT4G01365;AT4G01426;AT4G01517;
Meso	M_065	M_141	8	734	154	0.0645755	0.752315	1	1	AT4G01037;AT4G01193;AT4G01244;AT4G01285;AT4G01325;AT4G01375;AT4G01426;AT4G01517;
Meso	M_065	M_142	3	834	154	0.865766	0.865766	1	1	AT4G01067;AT4G01210;AT4G01218;
Meso	M_065	M_143	2	847	154	0.959126	0.959126	1	1	AT4G01103;AT4G01365;
Meso	M_065	M_144	4	688	154	0.56757	0.752315	1	1	AT4G01105;AT4G01218;AT4G01426;AT4G01468;
Meso	M_065	M_145	8	871	154	0.13461	0.752315	1	1	AT4G01067;AT4G01103;AT4G01218;AT4G01268;AT4G01365;AT4G01391;AT4G01426;AT4G01517;
Meso	M_066	M_067	6	537	154	0.0931391	0.752315	1	1	AT4G01067;AT4G01216;AT4G01234;AT4G01301;AT4G01357;AT4G01408;
Meso	M_066	M_068	2	657	154	0.897066	0.897066	1	1	AT4G01357;AT4G01375;
Meso	M_066	M_069	1	485	154	0.94196	0.94196	1	1	AT4G01408;
Meso	M_066	M_070	1	369	154	0.884787	0.884787	1	1	AT4G01249;
Meso	M_066	M_071	1	390	154	0.898213	0.898213	1	1	AT4G01180;
Meso	M_066	M_072	0	331	154	1	1	1	1	
Meso	M_066	M_073	3	572	154	0.647559	0.752315	1	1	AT4G01067;AT4G01109;AT4G01375;
Meso	M_066	M_074	1	452	154	0.929437	0.929437	1	1	AT4G01130;
Meso	M_066	M_075	1	811	154	0.991688	0.991688	1	1	AT4G01049;
Meso	M_066	M_076	2	749	154	0.933763	0.933763	1	1	AT4G01331;AT4G01375;
Meso	M_066	M_077	0	601	154	1	1	1	1	
Meso	M_066	M_078	5	642	154	0.316328	0.752315	1	1	AT4G01180;AT4G01216;AT4G01277;AT4G01480;AT4G01537;
Meso	M_066	M_079	2	614	154	0.87411	0.87411	1	1	AT4G01067;AT4G01537;
Meso	M_066	M_080	4	862	154	0.740189	0.752315	1	1	AT4G01216;AT4G01249;AT4G01331;AT4G01469;
Meso	M_066	M_081	4	670	154	0.546544	0.752315	1	1	AT4G01234;AT4G01277;AT4G01480;AT4G01537;
Meso	M_066	M_082	3	687	154	0.76417	0.76417	1	1	AT4G01067;AT4G01234;AT4G01375;
Meso	M_066	M_083	2	583	154	0.854752	0.854752	1	1	AT4G01227;AT4G01480;
Meso	M_066	M_084	4	681	154	0.559456	0.752315	1	1	AT4G01180;AT4G01375;AT4G01408;AT4G01419;
Meso	M_066	M_085	1	654	154	0.978742	0.978742	1	1	AT4G01454;
Meso	M_066	M_086	0	621	154	1	1	1	1	
Meso	M_066	M_087	7	618	154	0.069027	0.752315	1	1	AT4G01049;AT4G01150;AT4G01201;AT4G01301;AT4G01320;AT4G01408;AT4G01537;
Meso	M_066	M_088	2	488	154	0.777646	0.777646	1	1	AT4G01049;AT4G01067;
Meso	M_066	M_089	4	677	154	0.554783	0.752315	1	1	AT4G01130;AT4G01277;AT4G01357;AT4G01432;
Meso	M_066	M_090	1	413	154	0.911139	0.911139	1	1	AT4G01201;
Meso	M_066	M_091	2	500	154	0.789049	0.789049	1	1	AT4G01067;AT4G01180;
Meso	M_066	M_092	1	611	154	0.972535	0.972535	1	1	AT4G01067;
Meso	M_066	M_093	8	733	154	0.0641731	0.752315	1	1	AT4G01049;AT4G01072;AT4G01201;AT4G01216;AT4G01227;AT4G01375;AT4G01408;AT4G01480;
Meso	M_066	M_094	0	432	154	1	1	1	1	
Meso	M_066	M_095	6	620	154	0.152346	0.752315	1	1	AT4G01301;AT4G01331;AT4G01375;AT4G01469;AT4G01480;AT4G01537;
Meso	M_066	M_096	7	569	154	0.0484876	0.630339	1	1	AT4G01049;AT4G01067;AT4G01130;AT4G01234;AT4G01301;AT4G01320;AT4G01481;
Meso	M_066	M_097	6	515	154	0.0799842	0.752315	1	1	AT4G01234;AT4G01357;AT4G01375;AT4G01467;AT4G01469;AT4G01495;
Meso	M_066	M_098	4	692	154	0.57217	0.752315	1	1	AT4G01067;AT4G01207;AT4G01375;AT4G01495;
Meso	M_066	M_099	5	637	154	0.31065	0.752315	1	1	AT4G01216;AT4G01331;AT4G01375;AT4G01454;AT4G01467;
Meso	M_066	M_100	3	587	154	0.664794	0.752315	1	1	AT4G01227;AT4G01301;AT4G01408;
Meso	M_066	M_101	2	754	154	0.935355	0.935355	1	1	AT4G01227;AT4G01320;
Meso	M_066	M_102	4	635	154	0.504245	0.752315	1	1	AT4G01067;AT4G01109;AT4G01454;AT4G01467;
Meso	M_066	M_103	2	684	154	0.909434	0.909434	1	1	AT4G01067;AT4G01331;
Meso	M_066	M_104	3	662	154	0.741812	0.752315	1	1	AT4G01049;AT4G01109;AT4G01375;
Meso	M_066	M_105	4	698	154	0.57902	0.752315	1	1	AT4G01067;AT4G01234;AT4G01320;AT4G01537;
Meso	M_066	M_106	4	564	154	0.413921	0.752315	1	1	AT4G01301;AT4G01331;AT4G01408;AT4G01537;
Meso	M_066	M_107	0	395	154	1	1	1	1	
Meso	M_066	M_108	4	707	154	0.589178	0.752315	1	1	AT4G01109;AT4G01130;AT4G01467;AT4G01495;
Meso	M_066	M_109	5	641	154	0.315191	0.752315	1	1	AT4G01130;AT4G01207;AT4G01301;AT4G01419;AT4G01481;
Meso	M_066	M_110	3	641	154	0.721771	0.752315	1	1	AT4G01150;AT4G01207;AT4G01495;
Meso	M_066	M_111	7	808	154	0.190079	0.752315	1	1	AT4G01049;AT4G01055;AT4G01357;AT4G01375;AT4G01469;AT4G01475;AT4G01495;
Meso	M_066	M_112	2	505	154	0.793647	0.793647	1	1	AT4G01067;AT4G01180;
Meso	M_066	M_113	4	636	154	0.505478	0.752315	1	1	AT4G01150;AT4G01216;AT4G01301;AT4G01537;
Meso	M_066	M_114	4	522	154	0.358848	0.752315	1	1	AT4G01049;AT4G01180;AT4G01201;AT4G01320;
Meso	M_066	M_115	3	645	154	0.725678	0.752315	1	1	AT4G01072;AT4G01216;AT4G01234;
Meso	M_066	M_116	3	577	154	0.653372	0.752315	1	1	AT4G01375;AT4G01467;AT4G01537;
Meso	M_066	M_117	0	497	154	1	1	1	1	
Meso	M_066	M_118	2	621	154	0.878141	0.878141	1	1	AT4G01130;AT4G01419;
Meso	M_066	M_119	4	693	154	0.573316	0.752315	1	1	AT4G01130;AT4G01207;AT4G01234;AT4G01408;
Meso	M_066	M_120	2	656	154	0.896579	0.896579	1	1	AT4G01130;AT4G01375;
Meso	M_066	M_121	2	719	154	0.923415	0.923415	1	1	AT4G01180;AT4G01375;
Meso	M_066	M_122	3	687	154	0.76417	0.76417	1	1	AT4G01180;AT4G01375;AT4G01537;
Meso	M_066	M_123	5	489	154	0.155632	0.752315	1	1	AT4G01301;AT4G01375;AT4G01408;AT4G01432;AT4G01467;
Meso	M_066	M_124	5	516	154	0.181236	0.752315	1	1	AT4G01150;AT4G01227;AT4G01234;AT4G01320;AT4G01375;
Meso	M_066	M_125	8	686	154	0.047017	0.611221	1	1	AT4G01067;AT4G01072;AT4G01234;AT4G01301;AT4G01357;AT4G01375;AT4G01404;AT4G01481;
Meso	M_066	M_126	5	602	154	0.271403	0.752315	1	1	AT4G01109;AT4G01130;AT4G01408;AT4G01432;AT4G01495;
Meso	M_066	M_127	10	794	154	0.0176474	0.335301	1	1	AT4G01067;AT4G01227;AT4G01301;AT4G01357;AT4G01375;AT4G01432;AT4G01454;AT4G01469;AT4G01495;AT4G01537;
Meso	M_066	M_128	6	679	154	0.202515	0.752315	1	1	AT4G01106;AT4G01109;AT4G01216;AT4G01404;AT4G01481;AT4G01495;
Meso	M_066	M_129	12	568	154	0.000124601	0.00760069	0.0191886	1	AT4G01072;AT4G01109;AT4G01180;AT4G01227;AT4G01234;AT4G01277;AT4G01301;AT4G01357;AT4G01454;AT4G01467;AT4G01481;AT4G01537;
Meso	M_066	M_130	5	767	154	0.459396	0.752315	1	1	AT4G01109;AT4G01207;AT4G01277;AT4G01375;AT4G01408;
Meso	M_066	M_131	1	599	154	0.970502	0.970502	1	1	AT4G01469;
Meso	M_066	M_132	1	605	154	0.971536	0.971536	1	1	AT4G01234;
Meso	M_066	M_133	2	674	154	0.905024	0.905024	1	1	AT4G01049;AT4G01109;
Meso	M_066	M_134	9	704	154	0.0218895	0.394011	1	1	AT4G01049;AT4G01055;AT4G01072;AT4G01109;AT4G01277;AT4G01301;AT4G01320;AT4G01404;AT4G01475;
Meso	M_066	M_135	3	667	154	0.746413	0.752315	1	1	AT4G01067;AT4G01408;AT4G01475;
Meso	M_066	M_136	11	737	154	0.00389765	0.116929	0.600238	1	AT4G01049;AT4G01072;AT4G01109;AT4G01180;AT4G01207;AT4G01227;AT4G01301;AT4G01320;AT4G01331;AT4G01467;AT4G01475;
Meso	M_066	M_137	1	490	154	0.943654	0.943654	1	1	AT4G01180;
Meso	M_066	M_138	3	546	154	0.616238	0.752315	1	1	AT4G01234;AT4G01467;AT4G01480;
Meso	M_066	M_139	5	641	154	0.315191	0.752315	1	1	AT4G01067;AT4G01109;AT4G01301;AT4G01480;AT4G01481;
Meso	M_066	M_140	0	378	154	1	1	1	1	
Meso	M_066	M_141	3	700	154	0.775167	0.775167	1	1	AT4G01227;AT4G01320;AT4G01375;
Meso	M_066	M_142	6	727	154	0.247211	0.752315	1	1	AT4G01067;AT4G01109;AT4G01216;AT4G01404;AT4G01462;AT4G01469;
Meso	M_066	M_143	8	736	154	0.0653852	0.752315	1	1	AT4G01109;AT4G01234;AT4G01277;AT4G01408;AT4G01419;AT4G01432;AT4G01467;AT4G01495;
Meso	M_066	M_144	2	682	154	0.908568	0.908568	1	1	AT4G01106;AT4G01469;
Meso	M_066	M_145	3	649	154	0.729543	0.752315	1	1	AT4G01067;AT4G01109;AT4G01495;
Meso	M_067	M_068	0	380	154	1	1	1	1	
Meso	M_067	M_069	5	659	154	0.33573	0.752315	1	1	AT4G01067;AT4G01176;AT4G01234;AT4G01408;AT4G01436;
Meso	M_067	M_070	6	897	154	0.420006	0.752315	1	1	AT4G01216;AT4G01265;AT4G01295;AT4G01301;AT4G01302;AT4G01426;
Meso	M_067	M_071	5	695	154	0.377102	0.752315	1	1	AT4G01235;AT4G01301;AT4G01302;AT4G01365;AT4G01426;
Meso	M_067	M_072	2	553	154	0.83349	0.83349	1	1	AT4G01234;AT4G01322;
Meso	M_067	M_073	2	575	154	0.849336	0.849336	1	1	AT4G01378;AT4G01488;
Meso	M_067	M_074	3	473	154	0.518922	0.752315	1	1	AT4G01234;AT4G01302;AT4G01488;
Meso	M_067	M_075	3	525	154	0.589623	0.752315	1	1	AT4G01378;AT4G01406;AT4G01426;
Meso	M_067	M_076	3	569	154	0.644038	0.752315	1	1	AT4G01426;AT4G01436;AT4G01488;
Meso	M_067	M_077	1	547	154	0.959818	0.959818	1	1	AT4G01426;
Meso	M_067	M_078	3	532	154	0.598624	0.752315	1	1	AT4G01073;AT4G01176;AT4G01322;
Meso	M_067	M_079	3	622	154	0.702625	0.752315	1	1	AT4G01067;AT4G01176;AT4G01426;
Meso	M_067	M_080	5	793	154	0.488465	0.752315	1	1	AT4G01056;AT4G01322;AT4G01431;AT4G01488;AT4G01513;
Meso	M_067	M_081	4	751	154	0.636742	0.752315	1	1	AT4G01067;AT4G01176;AT4G01234;AT4G01408;
Meso	M_067	M_082	4	689	154	0.568723	0.752315	1	1	AT4G01067;AT4G01234;AT4G01235;AT4G01365;
Meso	M_067	M_083	4	536	154	0.377261	0.752315	1	1	AT4G01176;AT4G01235;AT4G01406;AT4G01431;
Meso	M_067	M_084	3	658	154	0.738085	0.752315	1	1	AT4G01360;AT4G01408;AT4G01436;
Meso	M_067	M_085	2	643	154	0.890054	0.890054	1	1	AT4G01224;AT4G01360;
Meso	M_067	M_086	4	587	154	0.443701	0.752315	1	1	AT4G01176;AT4G01234;AT4G01406;AT4G01489;
Meso	M_067	M_087	3	671	154	0.750047	0.752315	1	1	AT4G01235;AT4G01301;AT4G01408;
Meso	M_067	M_088	3	599	154	0.678141	0.752315	1	1	AT4G01067;AT4G01265;AT4G01426;
Meso	M_067	M_089	4	627	154	0.494339	0.752315	1	1	AT4G01176;AT4G01301;AT4G01360;AT4G01406;
Meso	M_067	M_090	1	556	154	0.961909	0.961909	1	1	AT4G01406;
Meso	M_067	M_091	1	502	154	0.947522	0.947522	1	1	AT4G01426;
Meso	M_067	M_092	3	721	154	0.792048	0.792048	1	1	AT4G01067;AT4G01216;AT4G01360;
Meso	M_067	M_093	4	665	154	0.540612	0.752315	1	1	AT4G01216;AT4G01265;AT4G01302;AT4G01365;
Meso	M_067	M_094	5	622	154	0.29371	0.752315	1	1	AT4G01073;AT4G01176;AT4G01265;AT4G01357;AT4G01426;
Meso	M_067	M_095	3	606	154	0.685745	0.752315	1	1	AT4G01224;AT4G01301;AT4G01426;
Meso	M_067	M_096	7	569	154	0.0484876	0.630339	1	1	AT4G01067;AT4G01216;AT4G01234;AT4G01301;AT4G01302;AT4G01357;AT4G01426;
Meso	M_067	M_097	3	552	154	0.623627	0.752315	1	1	AT4G01234;AT4G01297;AT4G01365;
Meso	M_067	M_098	3	494	154	0.548264	0.752315	1	1	AT4G01073;AT4G01216;AT4G01235;
Meso	M_067	M_099	3	620	154	0.700553	0.752315	1	1	AT4G01216;AT4G01365;AT4G01378;
Meso	M_067	M_100	3	547	154	0.617476	0.752315	1	1	AT4G01224;AT4G01301;AT4G01302;
Meso	M_067	M_101	4	694	154	0.57446	0.752315	1	1	AT4G01322;AT4G01426;AT4G01431;AT4G01513;
Meso	M_067	M_102	3	643	154	0.72373	0.752315	1	1	AT4G01067;AT4G01176;AT4G01224;
Meso	M_067	M_103	3	502	154	0.559167	0.752315	1	1	AT4G01067;AT4G01176;AT4G01295;
Meso	M_067	M_104	3	730	154	0.798957	0.798957	1	1	AT4G01406;AT4G01431;AT4G01436;
Meso	M_067	M_105	4	505	154	0.336489	0.752315	1	1	AT4G01067;AT4G01378;AT4G01426;AT4G01431;
Meso	M_067	M_106	7	679	154	0.100927	0.752315	1	1	AT4G01216;AT4G01235;AT4G01301;AT4G01322;AT4G01360;AT4G01365;AT4G01426;
Meso	M_067	M_107	1	615	154	0.973181	0.973181	1	1	AT4G01431;
Meso	M_067	M_108	3	609	154	0.688963	0.752315	1	1	AT4G01224;AT4G01295;AT4G01297;
Meso	M_067	M_109	1	531	154	0.955814	0.955814	1	1	AT4G01302;
Meso	M_067	M_110	3	686	154	0.763307	0.763307	1	1	AT4G01073;AT4G01378;AT4G01426;
Meso	M_067	M_111	1	580	154	0.966973	0.966973	1	1	AT4G01431;
Meso	M_067	M_112	2	586	154	0.856737	0.856737	1	1	AT4G01302;AT4G01426;
Meso	M_067	M_113	5	604	154	0.273617	0.752315	1	1	AT4G01216;AT4G01301;AT4G01322;AT4G01426;AT4G01436;
Meso	M_067	M_114	3	677	154	0.75542	0.75542	1	1	AT4G01073;AT4G01216;AT4G01322;
Meso	M_067	M_115	4	668	154	0.544176	0.752315	1	1	AT4G01073;AT4G01216;AT4G01235;AT4G01436;
Meso	M_067	M_116	2	676	154	0.905921	0.905921	1	1	AT4G01302;AT4G01436;
